# Synthetic cluster MASSCLEAN parameters:
# z = 0.008
# log(age) = 8.0
# Av = 1.0 / E(B-V) = 0.32
# d = 3 kpc / d_m = 12.39
# M = 500 Mo
#
#id   x         y         V      eV    BV     eBV
21593 1623.09   1529.01   20.58  0.11  0.83   0.25
21596 1924.32   388.04    20.51  0.11  1.04   0.10
21597 1640.30   1986.54   20.39  0.14  0.63   0.13
21599 1165.67   2011.14   20.08  0.12  0.64   0.12
21602 1311.90   182.15    19.77  0.09  1.06   0.18
21604 577.62    1392.93   20.12  0.08  0.54   0.17
21605 1375.13   24.37     19.60  0.12  0.18   0.10
21607 851.52    325.25    20.43  0.18  1.29   0.10
21608 854.28    1681.10   20.44  0.11  0.95   0.19
21609 513.04    623.34    19.95  0.24  0.47   0.08
21610 473.77    767.10    20.98  0.13  1.04   0.20
21611 518.25    1904.57   20.62  0.18  1.05   0.09
21613 1193.18   1864.51   20.87  0.28  1.47   0.31
21615 1967.35   1507.77   20.63  0.20  0.99   0.13
21616 750.69    605.96    20.48  0.36  1.15   0.10
21617 1433.82   620.23    18.54  0.14  0.06   0.12
21619 886.55    1133.41   20.54  0.13  0.96   0.11
21622 1663.27   1077.64   19.69  0.12  0.55   0.08
21624 968.32    2014.51   20.64  0.24  1.03   0.10
21625 1439.65   783.69    20.60  0.15  1.49   0.16
21630 928.27    717.45    21.29  0.30  1.53   0.15
21631 277.92    650.08    20.54  0.16  0.86   0.15
21637 386.42    1044.03   19.95  0.19  0.70   0.10
21638 501.70    1683.38   19.38  0.17  0.04   0.13
21639 1253.68   1818.21   20.70  0.11  0.98   0.13
21640 846.79    1869.58   20.85  0.18  0.86   0.15
21641 948.39    1832.68   18.17  0.08  -0.25  0.16
21643 1405.90   1657.86   20.66  0.29  1.10   0.17
21646 746.12    1530.40   18.52  0.06  -0.27  0.06
21647 134.72    743.10    20.76  0.33  1.46   0.13
21648 694.44    1748.20   20.83  0.28  1.47   0.19
21650 1912.47   1540.12   20.67  0.11  1.54   0.21
21651 894.43    645.31    19.14  0.10  -0.18  0.08
21653 1563.56   189.04    20.08  0.14  0.76   0.10
21659 1321.96   1877.28   20.52  0.20  1.32   0.13
21661 1384.12   624.74    20.52  0.10  1.04   0.30
21662 1143.60   1096.78   18.93  0.12  -0.04  0.10
21663 1168.32   1567.91   18.20  0.07  -0.33  0.05
21667 625.88    1717.53   20.94  0.13  1.08   0.12
21668 727.20    1608.49   21.46  0.15  1.49   0.14
21669 779.85    268.49    20.79  0.26  1.55   0.20
21671 1590.16   1096.07   21.25  0.20  2.08   0.13
21673 1013.87   199.25    19.07  0.11  0.03   0.06
21676 767.86    1535.45   20.23  0.12  0.88   0.18
21677 24.16     1028.74   20.70  0.13  1.15   0.31
21678 1085.75   143.28    19.89  0.13  0.30   0.08
21680 715.75    80.21     20.76  0.20  1.28   0.20
21682 938.83    401.41    20.74  0.21  2.72   0.22
21683 725.70    846.72    20.86  0.28  1.05   0.14
21687 28.63     943.45    19.49  0.11  0.39   0.10
21688 1451.74   171.08    20.82  0.23  1.22   0.18
21692 1976.96   1607.91   20.70  0.26  1.19   0.23
21693 1679.61   1968.27   18.49  0.09  -0.33  0.13
21695 164.73    1775.05   20.32  0.16  0.82   0.26
21696 720.00    1082.26   19.19  0.08  -0.13  0.17
21699 509.44    1946.48   21.03  0.18  1.13   0.13
21703 1103.50   1670.98   20.72  0.23  1.09   0.12
21705 774.98    982.39    20.85  0.36  0.73   0.10
21706 390.91    1270.83   19.85  0.08  0.15   0.20
21707 1230.38   1871.11   19.29  0.11  -0.01  0.06
21711 107.00    717.32    21.15  0.18  1.15   0.21
21713 1655.09   62.30     21.29  0.21  1.87   0.27
21714 393.10    706.71    20.97  0.31  1.11   0.16
21715 1097.06   1974.05   21.61  0.18  2.08   0.42
21716 734.84    453.79    20.62  0.13  0.99   0.13
21717 1452.66   1989.90   21.00  0.29  2.28   0.15
21718 1094.57   510.36    20.98  0.16  1.84   0.15
21723 639.62    733.44    21.03  0.19  1.77   0.15
21726 514.59    5.65      20.35  0.19  0.94   0.15
21727 1739.97   739.25    21.37  0.15  2.06   0.23
21729 441.31    1710.46   21.13  0.14  1.48   0.13
21730 921.46    759.89    20.54  0.26  0.45   0.10
21731 1745.62   203.71    20.62  0.18  0.70   0.13
21732 1704.43   77.62     20.96  0.22  1.03   0.22
21734 1520.75   760.84    19.01  0.10  -0.54  0.19
21736 1590.85   700.68    21.22  0.13  1.55   0.20
21737 1656.20   441.73    20.95  0.19  0.99   0.14
21738 448.91    534.25    21.25  0.12  1.37   0.12
21741 1211.72   251.76    18.34  0.08  -0.25  0.05
21742 830.86    361.65    20.17  0.10  0.56   0.11
21743 591.62    966.19    20.76  0.18  1.48   0.21
21744 1890.73   1044.25   21.19  0.17  1.38   0.25
21746 622.72    1252.13   21.01  0.16  1.28   0.11
21750 119.02    1852.71   20.30  0.13  0.62   0.21
21752 1116.03   127.10    21.31  0.11  0.20   0.38
21753 462.32    1183.83   21.26  0.23  1.50   0.25
21756 1962.88   329.61    20.86  0.17  0.77   0.13
21763 1691.21   1867.23   21.32  0.12  0.76   0.21
21764 520.06    428.61    21.01  0.22  0.50   0.14
21765 925.09    1915.76   19.17  0.15  -0.33  0.11
21778 1897.96   1114.85   20.84  0.13  0.37   0.16
21792 1661.94   1181.16   20.64  0.13  1.11   0.23
21795 1147.26   459.37    18.75  0.11  -0.28  0.05
21800 1715.60   1469.81   21.08  0.24  0.92   0.12
21808 950.79    1548.48   21.08  0.30  1.26   0.21
21812 1541.34   900.64    20.16  0.22  0.31   0.19
21823 1643.55   1671.13   21.15  0.21  0.33   0.37
21826 1423.90   1381.26   20.31  0.14  0.65   0.10
21832 1143.12   291.70    20.70  0.40  0.52   0.13
21833 491.39    477.10    20.52  0.20  0.79   0.12
21848 159.01    1632.67   21.24  0.14  0.79   0.21
21852 2034.92   1862.18   20.31  0.27  0.63   0.13
21854 864.28    606.47    21.57  0.38  1.46   0.24
21863 265.23    995.64    19.06  0.10  -0.32  0.08
21871 1846.45   1031.08   21.16  0.18  1.09   0.15
21875 1849.65   941.88    21.01  0.12  0.71   0.19
21876 135.63    437.30    20.91  0.20  0.78   0.10
21877 223.04    1458.60   19.90  0.15  0.33   0.13
21883 1211.88   1089.15   20.76  0.26  0.65   0.20
21886 475.19    647.97    21.25  0.14  1.74   0.23
21887 847.64    787.93    20.45  0.22  0.41   0.12
21889 1370.11   140.84    20.04  0.08  -0.09  0.11
21891 124.10    1963.90   18.49  0.08  -0.49  0.06
21895 523.52    1160.60   19.06  0.13  -0.19  0.08
21902 1934.34   1857.43   19.45  0.07  -0.13  0.11
21905 1205.06   1541.50   20.14  0.15  0.18   0.10
21906 1497.51   1946.80   21.59  0.40  1.19   0.15
21913 2029.02   171.15    21.06  0.30  0.95   0.12
21919 1065.74   843.93    20.40  0.18  0.67   0.15
21921 1508.16   1707.94   21.44  0.21  1.55   0.17
21923 1176.73   1633.09   20.75  0.13  0.82   0.15
21926 1544.01   1197.43   20.69  0.15  0.57   0.18
21933 1710.02   151.24    21.30  0.19  1.57   0.22
21936 1099.81   282.64    20.53  0.13  0.56   0.15
21940 791.75    274.09    21.16  0.19  1.32   0.20
21942 950.07    1996.88   19.78  0.16  0.12   0.18
21952 1449.45   21.24     19.67  0.07  -0.14  0.26
21955 297.51    1406.31   20.56  0.21  0.37   0.29
21956 707.33    1857.04   21.61  0.42  1.48   0.20
21957 300.58    1326.17   20.51  0.23  0.14   0.13
21960 1288.88   1343.76   20.19  0.19  0.09   0.22
21970 386.77    108.51    20.88  0.17  0.87   0.32
21984 1370.25   1730.37   18.81  0.09  -0.42  0.09
21999 1308.24   500.27    19.54  0.08  0.00   0.11
22005 378.58    671.46    20.99  0.26  1.08   0.28
22006 1053.58   1830.89   21.87  0.33  2.75   0.20
22008 579.70    1649.92   20.64  0.20  0.74   0.11
22013 293.00    1853.00   19.91  0.17  0.47   0.17
22017 210.40    517.02    21.43  0.33  0.76   0.11
22020 1836.03   351.26    21.38  0.20  0.88   0.19
22022 1253.82   162.61    21.01  0.44  1.01   0.37
22026 1582.67   799.66    20.99  0.15  0.90   0.30
22027 628.53    217.43    19.51  0.08  0.13   0.07
22041 1994.95   1494.77   19.45  0.09  -0.04  0.12
22049 1663.19   321.02    21.17  0.12  1.09   0.13
22050 77.60     145.69    20.38  0.10  0.48   0.13
22053 1749.90   1546.83   20.99  0.32  0.95   0.25
22056 531.13    1290.03   20.81  0.15  0.86   0.13
22059 211.43    1354.93   20.86  0.18  0.78   0.27
22065 314.31    1162.01   21.68  0.21  1.17   0.14
22070 370.87    1390.78   20.63  0.22  0.80   0.10
22073 2034.37   375.98    21.92  0.14  1.54   0.36
22076 1409.73   1574.40   19.16  0.07  -0.04  0.09
22078 862.64    1523.63   19.65  0.12  -0.04  0.10
22084 974.37    1113.68   20.84  0.16  0.46   0.20
22088 506.55    2014.07   21.08  0.15  0.69   0.11
22103 240.85    1159.30   19.34  0.12  0.10   0.09
22108 690.32    1007.31   21.02  0.15  1.07   0.31
22110 2013.47   1246.04   21.09  0.16  1.02   0.20
22113 951.99    427.07    20.51  0.12  0.38   0.19
22114 1128.39   946.30    20.38  0.10  0.31   0.12
22123 1389.92   628.65    19.25  0.12  -0.15  0.08
22124 1056.34   910.11    19.41  0.09  0.00   0.07
22126 983.15    1801.75   20.74  0.11  0.68   0.10
22131 1346.11   867.88    20.76  0.22  0.56   0.15
22132 1260.04   1524.07   19.75  0.10  0.12   0.07
22133 123.70    341.73    20.26  0.11  0.13   0.11
22135 1399.85   1156.53   19.80  0.11  0.14   0.09
22137 1297.59   907.18    20.54  0.11  0.50   0.11
22138 1726.82   1611.15   20.91  0.31  -0.05  0.20
22140 540.55    489.52    20.63  0.26  0.27   0.12
22142 1227.95   75.96     20.23  0.15  -0.01  0.12
22146 1454.97   461.54    21.21  0.11  0.00   0.33
22147 1168.20   872.89    20.07  0.09  0.18   0.11
22157 14.07     278.94    20.43  0.15  0.13   0.22
22159 130.92    1814.29   21.05  0.25  0.62   0.29
22161 593.49    1092.51   20.70  0.13  0.28   0.37
22162 908.88    1935.25   20.50  0.11  -0.13  0.18
22165 905.88    1335.03   20.98  0.33  0.50   0.29
22169 1033.17   654.24    21.05  0.21  0.35   0.16
22171 1989.77   1781.87   20.02  0.10  -0.15  0.23
22174 584.19    1854.47   20.36  0.11  0.25   0.09
22176 415.98    608.53    20.71  0.20  0.56   0.14
22179 1542.05   917.21    20.73  0.16  0.48   0.14
22181 1507.62   1072.48   20.93  0.25  0.58   0.24
22187 1742.57   971.83    21.18  0.19  0.56   0.13
22190 352.21    1897.75   20.45  0.14  0.34   0.12
22194 358.72    253.56    20.70  0.29  0.57   0.13
22196 1264.14   35.01     19.58  0.09  -0.27  0.08
22197 1923.41   2047.43   20.97  0.14  0.61   0.23
22201 1044.69   1692.01   20.96  0.17  0.36   0.12
22203 1610.56   1056.22   20.94  0.13  0.47   0.10
22206 1750.87   1816.73   20.90  0.16  0.10   0.19
22208 1228.96   1997.89   20.25  0.15  0.33   0.18
22214 1439.55   665.28    20.66  0.28  0.84   0.18
22216 1106.48   13.35     20.88  0.14  0.35   0.17
22218 1683.68   808.68    21.00  0.27  0.39   0.23
22219 533.81    409.64    20.66  0.17  0.56   0.22
22225 899.99    2008.05   20.82  0.14  0.35   0.16
22228 1948.14   185.13    19.98  0.14  -0.07  0.13
22234 1335.51   119.25    20.06  0.21  0.20   0.15
22238 708.08    982.01    21.72  0.16  0.89   0.21
22239 1388.00   883.97    21.01  0.18  0.48   0.18
22245 604.03    1265.69   21.01  0.12  -0.15  0.18
22259 801.00    1043.04   21.22  0.16  0.16   0.23
22268 694.58    1431.73   21.46  0.21  -0.05  0.29
22271 644.31    1213.85   20.80  0.11  0.10   0.18
22278 883.78    526.58    21.58  0.19  0.55   0.22
